ID,Group,Feature_1,Feature_2,Feature_3
ID119,A,2418.0779155149435,396.9870022093528,5269.298735498067
ID120,A,2538.1069851203056,395.9242290028513,5634.69981034666
ID121,B,2374.9296229290853,386.4059372409775,4749.859245858171
ID122,B,2529.5066869536026,394.5553362401731,5059.013373907205
ID123,B,2492.642449353719,420.27283339724363,4985.284898707438
ID124,B,2768.6492462897468,422.62646355663986,5537.2984925794935
ID125,A,2512.9268493962736,394.96206805249955,5563.970207926323
ID126,A,2780.197634453614,387.7284899859236,6401.950453431223
ID127,A,2019.8273186824144,402.728768437256,4045.8381138609634
ID128,A,2693.790749582395,386.7868601342319,6147.437948076026
ID129,A,2747.8488553228162,409.90179636637765,6194.03758413656
ID130,C,1897.1906906984725,391.8902245186341,-1505.3004661798384
ID131,A,2322.5760642235355,418.4369739648017,4875.543322846597
ID132,B,3347.7093965651957,428.49268793057945,6695.418793130391
ID133,A,2488.118589873642,410.3995090078735,5412.358224581559
ID134,A,2541.147118856931,394.8079335715864,5649.401688712861
ID135,B,2495.9460183098568,397.7734683442795,4991.8920366197135
ID136,C,2821.619155982908,387.4832923609568,-2434.135863621951
ID137,B,2678.3036830146148,392.1626451906355,5356.6073660292295
ID138,B,2494.8386694411306,394.04966900803896,4989.677338882261
ID139,A,2829.4602469485526,408.20524528144995,6447.354514438408
ID140,C,2387.4514123348945,390.6225935345135,-1996.828818800381
ID141,C,2159.343238433371,409.6644160357186,-1749.6788223976523
ID142,B,2844.023928184508,399.2374698445276,5688.047856369016
ID143,C,2381.826436474077,401.8140219875291,-1980.012414486548
ID144,C,2451.968125369869,416.9044419544176,-2035.0636834154516
ID145,A,2368.1753648161707,405.20884483504085,5078.481870273308
ID146,C,2120.33329263006,410.4399616277287,-1709.8933310023313
ID147,C,2188.277510622463,430.1545396523795,-1758.1229709700835
ID148,B,2043.3506502135597,419.3542860063545,4086.7013004271193
ID149,C,2399.8099495147726,404.4274308471219,-1995.3825186676506
ID150,A,2737.5792729037826,397.1398039194356,6227.038799114171
ID151,A,2983.498657954507,394.477498314385,6978.1084822915955
ID152,C,2609.549340346232,399.42954771355596,-2210.119792632676
ID153,A,2979.2246614733476,411.97446249345677,6877.801671952759
ID154,B,2723.2085319991543,402.6989853731106,5446.417063998309
ID155,B,2606.4343532047724,402.13631368796047,5212.868706409545
ID156,C,2588.6375442704834,419.5878598470441,-2169.0496844234394
ID157,A,2667.289108533328,401.79592344159977,5992.887708391985
ID158,A,2913.7207169578505,381.5641762303492,6833.3412697218055
ID159,A,3004.2825343143945,393.54672324120185,7045.113986737175
ID160,C,2557.3101753920278,404.4067632712677,-2152.90341212076
ID161,A,2501.503128954013,414.7913687795313,5430.552542964382
ID162,A,2569.0338188978512,384.9259253409985,5782.471829988561
ID163,C,2354.5893552229863,414.4938369140112,-1940.0955183089752
ID164,B,2591.642208421902,394.16831792784893,5183.284416843804
ID165,A,2537.8741510999444,377.1976947357278,5727.633979621194
ID166,B,2105.554946874337,388.56075044326894,4211.109893748674
ID167,A,2445.892278002137,394.59499500061713,5364.701859003326
ID168,A,2447.19272453624,419.38724152735784,5244.64196597193
ID169,C,2701.1363205123585,403.01691233327483,-2298.1194081790836
ID170,C,2462.69567500591,434.7974737860768,-2027.898201219833
ID171,B,2208.9708438413954,383.3585435328145,4417.941687682791
ID172,C,2242.463438877788,389.85259119407283,-1852.6108476837153
ID173,B,2320.5764296089947,408.312317790775,4641.152859217989
ID174,C,2713.0291230939224,424.0935262737459,-2288.9355968201767
ID175,C,2268.22583603951,400.17400481884573,-1868.051831220664
ID176,B,2616.3797161691164,409.36577563075207,5232.759432338233
ID177,C,2589.9401995251196,400.06871626768026,-2189.871483257439
ID178,C,3028.584456054041,382.88041013968893,-2645.704045914352
ID179,A,2341.002051308861,405.8213142160368,4993.899582846399
ID180,C,2207.596021833117,384.35973235872103,-1823.236289474396
ID181,B,1992.3858160744376,414.59367820014694,3984.771632148875
ID182,C,2169.2386214596054,405.8300541796282,-1763.4085672799772
ID183,A,2228.8075453384135,405.06191102778195,4661.113080876331
ID184,C,2349.5312731814283,425.96306316487176,-1923.5682100165566
ID185,A,2202.0851855094343,408.8387169287404,4562.061971884601
ID186,C,2506.860830384802,381.6594068361873,-2125.2014235486145
ID187,B,2517.2645345388464,421.79233743786597,5034.529069077693
ID188,B,2287.186557461623,391.57084983869254,4574.373114923246
ID189,B,2373.9022202149235,384.77053941018534,4747.804440429847
ID190,A,2199.7206483384334,385.65461813810253,4670.888854324788
ID191,A,2731.6438593720777,366.7547019816328,6361.158068208069
ID192,C,2642.4293971533307,386.37153408519487,-2256.0578630681357
ID193,A,2347.014024659491,378.28441597821933,5149.619994087377
ID194,A,2518.3870960750874,403.08808367639824,5539.720869843271
ID195,B,2628.0318525430043,412.7720178393298,5256.063705086009
ID196,B,2345.1278510211423,405.1304248469942,4690.255702042285
ID197,C,2048.987574093519,399.40944925156475,-1649.5781248419544
ID198,A,2616.8868674580817,405.2393279361269,5824.4639626936105
ID199,C,2694.4924939311636,440.83324648797367,-2253.65924744319
ID200,A,3000.7481597901797,417.22674172974394,6916.11077072182
ID201,B,2522.7327033268643,439.2159394259154,5045.465406653729
ID202,B,3015.4414471502423,416.93727974248367,6030.882894300485
ID203,B,2282.5482665813156,402.784547828601,4565.096533162631
ID204,C,2532.704485179405,397.92791983830506,-2134.7765653410997
ID205,A,2508.9700327139612,390.3163043563122,5575.328576360323
ID206,B,2548.8785574686212,380.9137646972836,5097.7571149372425
ID207,A,2344.1161274930273,386.2724968034419,5100.985898461872
ID208,A,2562.643950047655,412.2550408561784,5626.656645862073
ID209,A,2699.652337860509,418.5632897076176,6006.140565043439
ID210,B,2640.201572616107,393.7924514584878,5280.403145232214
ID211,A,2704.2110157115458,385.9139297076327,6183.063398596474
ID212,A,3001.242307964807,391.32132458518333,7047.120300968504
ID213,B,2792.147287679339,409.3125727501042,5584.294575358678
ID214,C,3042.221153273628,398.7848201294707,-2643.4363331441573
ID215,A,2855.7041126461545,410.552596478319,6514.349355546868
ID216,C,3055.510536530134,418.40624332025334,-2637.1042932098803
ID217,B,2734.7986369028213,419.5129246024354,5469.5972738056425
ID218,A,2380.900332792087,412.1775835670369,5081.813080541076
ID219,B,2315.802631443434,408.85062374717006,4631.605262886868
ID220,B,2514.0652796073805,414.5641406357657,5028.130559214761
ID221,B,2768.5321764138516,415.70477884020147,5537.064352827703
ID222,B,2737.867068324258,405.40399480069885,5475.734136648516
ID223,C,2344.685097015556,412.59393468542277,-1932.0911623301333
ID224,A,2356.20332163616,417.01796089703794,4983.520160423292
ID225,B,2924.79979181073,380.9960097734074,5849.59958362146
ID226,C,2418.6693068372724,401.6134324417969,-2017.0558743954755
ID227,C,3058.883678568395,401.83168331831274,-2657.0519952500827
ID228,C,2403.3179388224007,416.97591519652684,-1986.342023625874
ID229,A,2310.321205124355,373.32522039540544,5064.337513396037
ID230,A,2571.536128226883,401.9483749014044,5704.866510173628
ID231,C,2671.315065221888,391.1022855455433,-2280.2127796763443
ID232,C,1793.7128834220564,387.92582484675916,-1405.7870585752971
ID233,A,2628.09814513145,376.6562219191263,6001.013325798718
ID234,A,2009.1054844813023,377.0228451659525,4142.202227614144
ID235,A,3010.5197322990134,391.7411593421906,7072.853400186087
ID236,C,2729.3753697930665,401.20706624467397,-2328.1683035483925
ID237,B,2928.105387697471,416.41056003148543,5856.210775394942
ID238,A,2906.677183951433,400.32056113311876,6718.428746188705
ID239,B,2284.4468634212362,402.27048310458923,4568.8937268424725
ID240,A,2757.740782962645,395.5358352849227,6295.543172463322
ID241,C,2128.1983773994866,395.89042504749915,-1732.3079523519875
ID242,C,2897.109739524855,404.31685900005266,-2492.792880524802
ID243,C,2630.4473632569934,413.2885856300125,-2217.1587776269807
ID244,A,1949.3175509632813,400.4745147667177,3845.5800790562557
ID245,C,2718.6491739137705,404.6704554589575,-2313.978718454813
ID246,B,2365.0238708455377,406.1386175746422,4730.047741691075
ID247,B,2394.32789546428,379.53586477106063,4788.65579092856
ID248,B,2837.718733513939,381.33421116862786,5675.437467027878
ID249,B,2632.030350080405,406.47231480825207,5264.06070016081
ID250,A,2178.4291845800826,381.57937974581813,4627.390655011157
ID251,A,3062.3321083269734,399.0550642364603,7191.721003798619
ID252,C,2230.5184903918744,385.8075691469471,-1844.7109212449272
ID253,C,2405.733275429746,413.2699611420639,-1992.463314287682
ID254,B,2949.2509009864384,383.15141707359294,5898.501801972877
ID255,B,2616.530479788606,373.3309888389891,5233.060959577212
ID256,B,2579.02825162823,404.63320690957,5158.05650325646
ID257,C,2727.6264794960284,403.6062245093955,-2324.020254986633
ID258,B,2890.7872479645357,368.4276516273038,5781.574495929071
ID259,A,2030.062123964276,405.43637185885564,4063.00451259855
ID260,C,2781.295514412909,411.338204847592,-2369.9573095653172
ID261,B,2017.2932961159888,400.2127742945655,4034.5865922319776
ID262,C,2960.340089028861,382.83355407738884,-2577.506534951472
ID263,A,2251.912175924104,373.6113958959309,4887.679548292656
ID264,C,2606.3284997665155,410.11156339911554,-2196.2169363674
ID265,B,2327.20515271798,415.435449375981,4654.41030543596
ID266,A,2655.905308904945,402.2782851057316,5956.324501186176
ID267,C,2280.639046642212,384.77125401131156,-1895.8677926309006
ID268,A,2157.213549907062,420.29554816687073,4370.162908886832
ID269,B,2551.536353249761,414.42489932781393,5103.072706499522
ID270,B,2411.7864757352254,371.1154596022257,4823.572951470451
ID271,A,2620.004289149923,413.251332738086,5793.756203759338
ID272,B,2990.974715078192,403.39222836540404,5981.949430156384
ID273,C,2692.5613269609034,420.7574559936769,-2271.8038709672264
ID274,C,2496.770121766749,383.9689849250724,-2112.8011368416765
ID275,B,2674.777813633734,394.154900819959,5349.555627267468
ID276,B,2445.0445596481304,395.90725604923415,4890.089119296261
ID277,B,2053.1276537517974,380.687157796167,4106.255307503595
ID278,A,2928.2079157805247,407.5277751652116,6746.984871515517
ID279,C,2519.93432404797,408.0911045397034,-2111.843219508267
ID280,A,2113.213709014567,394.7364872609225,4365.9586907390885
ID281,B,2788.619811104898,411.1839591723641,5577.239622209796
ID282,A,2456.9427966115904,417.5750657833881,5282.953060917831
ID283,A,3114.2968295718524,392.85624850131524,7378.60924620898
ID284,C,2223.1310891213134,402.38177193872457,-1820.7493171825888
ID285,A,2731.3671901384314,380.4746755772429,6291.728192529079
ID286,A,2498.553030202027,379.0905725754171,5600.206227728995
ID287,B,2996.7355734968746,388.29031005426884,5993.471146993749
ID288,B,1960.3212567606329,397.9396095088352,3920.6425135212658
ID289,A,2473.603448957919,382.82249323039963,5506.697880721759
ID290,B,2162.603601640656,407.7655926891159,4325.207203281312
ID291,B,3224.2052529552584,380.57785187883246,6448.410505910517
ID292,B,2750.607799087257,406.48469087118826,5501.215598174514
ID293,C,2580.633231964998,416.0429909696251,-2164.590240995373
ID294,C,2577.011733904956,409.42768185978287,-2167.5840520451734
ID295,C,2608.1690431183297,404.0692352976525,-2204.099807820677
ID296,C,2480.3698924459236,397.5856738883023,-2082.7842185576214
ID297,C,2470.472705599474,386.6451069386495,-2083.8275986608246
ID298,A,2561.5989465505904,379.8547282237101,5785.523198533221
ID299,B,2575.630522063528,405.5206721014873,5151.261044127056
ID300,C,2648.9667051297915,390.18965528413406,-2258.7770498456575
ID301,C,3177.0884071578903,401.81318625781984,-2775.2752209000705
ID302,A,2143.686743786,370.447552372239,4578.822469496805
ID303,B,2146.4216986595798,375.0864212850233,4292.8433973191595
ID304,A,2169.37678313992,415.50124590024586,4430.624119918531
ID305,A,2213.783393251483,414.11938811213895,4570.753239193755
ID306,C,2645.267532122233,397.98500612601697,-2247.2825259962165
ID307,C,2716.2280749260303,387.28118611763057,-2328.9468888083998
ID308,C,2145.2453564587563,387.76267906151793,-1757.4826773972384
ID309,A,2761.911252914495,407.4129198645317,6248.669159420826
ID310,B,2553.4752147541035,397.3966860062746,5106.950429508207
ID311,B,2158.533342280961,404.8188145142103,4317.066684561922
ID312,A,2858.6662653582357,405.66161627078566,6547.690714720779
ID313,B,2477.52432110569,376.72538222712046,4955.04864221138
ID314,A,1791.4092230960707,408.7225743799737,3330.614797388344
ID315,C,2202.0407760997514,407.1922502782392,-1794.848525821512
ID316,A,2445.541097083153,400.3399922827242,5334.923329835839
ID317,B,2882.962840235091,421.9202172539204,5765.925680470182
ID318,B,2569.265849187533,370.76825506857915,5138.531698375066
ID319,B,2987.7114214571616,405.036698660832,5975.422842914323
ID320,C,1895.0480575690385,408.90834232566567,-1486.1397152433728
ID321,B,2627.906924548215,407.54162705086924,5255.81384909643
ID322,B,2030.6800178327117,382.4549208740117,4061.3600356654233
ID323,B,2598.5900574045554,401.04749043464057,5197.180114809111
ID324,A,2837.3534906733635,400.4291380593184,6509.914781723498
ID325,B,2649.608454143276,392.49428848613326,5299.216908286552
ID326,C,2277.841611816418,392.91637249760095,-1884.9252393188171
ID327,A,2444.653297893235,413.9730133296955,5264.094827031227
ID328,B,2295.263795092248,409.5348708356415,4590.527590184496
ID329,A,2626.373526353699,413.12568602943895,5813.492148913903
ID330,C,2850.2443463498203,360.0415639662992,-2490.202782383521
ID331,B,1993.407595038492,386.4031602961703,3986.815190076984
ID332,B,2730.9413908189335,406.1921232803266,5461.882781637867
ID333,B,2378.823012446308,392.6113515919256,4757.646024892616
ID334,A,2404.2280868124944,394.00557371415596,5242.656391866703
ID335,B,2631.1635108882588,375.6304233054055,5262.3270217765175
ID336,B,2635.4789862948855,427.36870733625403,5270.957972589771
ID337,A,2434.0082926883297,403.80837506220445,5282.9830027539665
ID338,C,2336.5036825325583,423.2701997746457,-1913.2334827579125
ID339,B,2962.0133367909184,398.1112711963376,5924.026673581837
ID340,A,2922.1810678537477,367.2940139630356,6930.073133746066
ID341,A,2853.141104552015,391.4776411752854,6602.035107779619
ID342,C,3216.469391635273,390.45218026095534,-2826.017211374318
ID343,C,2151.678378333664,413.9917339594541,-1737.6866443742101
ID344,C,2105.98991857428,388.7409647177519,-1717.2489538565283
ID345,A,2564.3170595734437,416.6919508666263,5609.491424387199
ID346,B,2594.7656006732414,389.4291519833597,5189.531201346483
ID347,C,2672.062181623205,415.0776200608352,-2256.98456156237
ID348,C,1975.5226487654795,384.571230406557,-1590.9514183589226
ID349,B,2555.0090522543405,412.55329750273125,5110.018104508681
ID350,C,2653.4535488396436,418.1414363415343,-2235.3121124981094
ID351,C,1952.7994750685698,402.46308604532766,-1550.3363890232422
ID352,B,2581.825781551943,413.88150910753023,5163.651563103886
ID353,A,2453.6672123982526,393.1355072717685,5395.324100835915
ID354,B,2130.064654311439,402.78865659542214,4260.129308622878
ID355,B,2168.7656192952168,404.857637758546,4337.5312385904335
ID356,C,2366.584019846658,427.27178643511326,-1939.3122334115449
ID357,C,2414.211964526361,410.25496041303825,-2003.957004113323
ID358,C,2637.0747865391677,387.1850953750564,-2249.8896911641114
ID359,C,1653.6794896845422,410.52863678793176,-1243.1508528966106
ID360,C,2186.0725031845814,395.7368135087244,-1790.3356896758569
ID361,B,2264.0300682545862,435.34749580169097,4528.0601365091725
ID362,A,2428.5642738513206,403.14284314883537,5269.978605809785
ID363,A,2163.3760371422068,403.48168097606424,4472.719706546299
ID364,B,2762.245513573493,378.4822504815773,5524.491027146986
ID365,C,2635.40323170403,393.9405133571464,-2241.462718346884
ID366,C,2555.9720808072766,390.78317388400023,-2165.1889069232766
ID367,B,2286.709129133695,421.5185149745334,4573.41825826739
ID368,C,2540.6411412639977,404.04123711048305,-2136.5999041535147
ID369,C,2449.378379992051,395.22227986008704,-2054.156100131964
ID370,B,2382.540265941391,440.43626369486503,4765.080531882782
ID371,B,2393.9714643044504,433.9991682481774,4787.942928608901
ID372,C,2829.338730736345,418.16897725954846,-2411.1697534767964
ID373,B,2572.6218196237096,391.32660519317574,5145.243639247419
ID374,A,2630.2820381744764,410.9812280133782,5835.939974456538
ID375,A,2615.9090500637576,355.7621629736425,6068.916335323061
ID376,A,2301.8301959791434,390.48803538596263,4953.050411007617
ID377,B,2007.8882988101745,413.2451362698075,4015.776597620349
ID378,B,2687.6214642470104,382.4238440486988,5375.242928494021
ID379,B,2730.932178705911,396.73583378817654,5461.864357411822
ID380,B,2478.2432101188842,410.98010837997737,4956.4864202377685
ID381,A,2008.9177506035396,420.901550050614,3922.2455015575492
ID382,B,1810.3073310724753,388.8892713914064,3620.6146621449507
ID383,C,2334.05839961437,407.30007034189754,-1926.7583292724726
ID384,A,2253.966158235261,397.4005041848945,4774.895953781311
ID385,B,2784.982073106824,385.96983380993856,5569.964146213648
ID386,B,2437.1335946627305,409.38261550526533,4874.267189325461
ID387,B,2356.123512595711,384.13659513684,4712.247025191422
ID388,C,2870.374993893013,406.4424678171231,-2463.93252607589
ID389,C,2846.730375005331,390.7922186147795,-2455.9381563905517
ID390,C,2048.3329601061027,398.1362136025936,-1650.196746503509
ID391,A,2739.424272818537,385.0443242338161,6293.051197286531
ID392,B,2558.8533719251504,396.269497952949,5117.706743850301
ID393,B,2064.886687688681,408.1827392525703,4129.773375377362
ID394,A,2557.1893245123706,414.92672641869507,5596.934341443637
ID395,C,2948.468955106822,395.69085498803895,-2552.7781001187827
ID396,B,2189.6059812710746,398.12662081411327,4379.211962542149
ID397,C,2018.782661317642,424.0634608527044,-1594.7192004649376
ID398,B,2494.8590841226687,401.871309222221,4989.718168245337
ID399,A,2679.8159061848382,395.0326495522195,6064.284470793417
ID400,A,2850.9213280459307,390.7741681917069,6598.893143179259
ID401,C,2296.5729785809585,390.1061915635582,-1906.4667870174003
ID402,C,2603.949134183791,405.39067441526345,-2198.5584597685274
ID403,C,2880.9176031095667,401.2676071927428,-2479.649995916824
ID404,B,2940.9993061167106,424.9778172537493,5881.998612233421
ID405,A,2618.0703474469883,416.5377663278185,5771.522210701873
ID406,B,2254.3066959818593,393.84833775343606,4508.613391963719
ID407,B,2345.5978521690263,387.2282305505172,4691.195704338053
ID408,A,2355.391194140011,380.3822448257023,5164.262358291522
ID409,B,2437.4862022510474,412.2943449839183,4874.972404502095
ID410,B,2672.267733501777,380.687317194327,5344.535467003554
ID411,C,2448.817027965105,399.6638821609472,-2049.1531458041577
ID412,C,1946.410391494996,393.49115418711517,-1552.9192373078808
ID413,B,2329.6051711607493,420.9662514083742,4659.2103423214985
ID414,A,3050.449669627692,412.8822963187237,7086.937527289458
ID415,C,2615.956075686353,382.26136480863596,-2233.694710877717
ID416,C,2337.3331754047776,423.57762062178716,-1913.7555547829904
ID417,C,2375.81327497512,400.2021761175614,-1975.6110988575583
ID418,C,2627.512025611185,399.89419543816115,-2227.617830173024
ID419,C,2358.9360007424393,416.5804155337586,-1942.3555852086806
ID420,B,2136.390989192474,417.90526716640676,4272.781978384948
ID421,C,2631.0058777362306,461.128404164427,-2169.8774735718034
ID422,C,2600.33475474749,393.9755285154204,-2206.3592262320694
ID423,B,2476.034678653511,389.3035299590422,4952.069357307022
ID424,B,2352.9497128663247,403.66951525851005,4705.899425732649
ID425,A,2217.079643908608,389.62068241381024,4703.135519656773
ID426,A,2126.2646095526966,402.61138958696995,4365.736880723241
ID427,A,2656.3885219803055,389.81326992353115,6020.099216323261
ID428,B,2235.3488027263593,388.640908230044,4470.697605452719
ID429,C,2495.125483675693,378.85909150309004,-2116.266392172603
ID430,A,2428.7585611291242,405.8856088842646,5256.84763896605
ID431,B,3070.173841736623,402.2850346523704,6140.347683473246
ID432,B,2523.5605227646074,406.1913822747757,5047.121045529215
ID433,B,3050.8655294861833,387.77966093291855,6101.731058972367
ID434,C,3072.4660370807414,402.38458949991764,-2670.081447580824
ID435,A,2637.5813651526782,414.06225951258926,5842.432797895088
ID436,B,3146.1890422543934,374.36391468363985,6292.378084508787
ID437,A,3013.2729493140773,408.4762841199326,6997.437427342568
ID438,C,3117.817280392039,406.3824610088696,-2711.4348193831693
ID439,A,2220.2160177708533,404.24999334784593,4639.39808657333
ID440,A,2341.641145835731,382.9917476116645,5109.964699448871
ID441,A,2482.6393003215403,420.7327595087354,5344.254103420944
ID442,A,2928.2852973153667,399.43016631022033,6787.705060394997
ID443,C,1952.370114544332,384.03095585184843,-1568.3391586924836
ID444,C,2565.5423898139675,413.1881022972783,-2152.354287516689
ID445,B,2855.6836442978065,414.70779174406033,5711.367288595613
ID446,C,2859.144637581402,393.62170175669814,-2465.522935824704
ID447,C,2506.9116991199303,385.8922560559647,-2121.019443063966
ID448,A,2296.059400582104,386.8073721062354,4954.141341215135
